,,,AP_WAKE_BT,AT8,AN9,unused_AP_WAKE_BT,GPIO3_PH.03,,UB3_TXD*,,,B,,O,,,RSVD0,UARTB,SPDIF,RSVD3,RSVD0,ap_wake_bt_ph3,vddio_spi,,,pd,FALSE,,,GPIO_PH3,,NORMAL,NORMAL,DISABLE,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PH.03,Output,Drive 0,,,,,,,,AP_WAKE_BT_AP,AP Wake Request to Bluetooth
,,,BT_RST,AU7,AK9,unused_BT_RST,GPIO3_PH.04,,UB3_RXD*,,,B,,I,,,RSVD0,UARTB,SPDIF,RSVD3,RSVD0,bt_rst_ph4,vddio_spi,,,pd,FALSE,,,GPIO_PH4,,NORMAL,NORMAL,DISABLE,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PH.04,Output,Drive 0,,,,,,,,BT_EN,Bluetooth Reset / Bluetooth Power Enable
,,,BT_WAKE_AP,AT9,AJ9,unused_BT_WAKE_AP,GPIO3_PH.05,,,,,B,,,,,RSVD0,RSVD1,RSVD2,RSVD3,RSVD0,bt_wake_ap_ph5,vddio_spi,wake52,,pd,FALSE,,,GPIO_PH5,,PULL_UP,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PH.05,Input,Int PU,Yes,,,,,,,BT_WAKE_AP,BT Wake Request to AP
GPIO02,124,,GPIO_PH6,AU5,AM6,unused_GPIO_PH6,GPIO3_PH.06,,,,,B,,,,,RSVD0,RSVD1,RSVD2,RSVD3,RSVD0,ph6,vddio_spi,wake10,,pd,FALSE,,,GPIO_PH6,,PULL_UP,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PH.06,Input,Int PU,Yes,,,,,,,GPIO #2,M.2 Key E
GPIO05,128,,AP_WAKE_NFC,AP9,AP9,unused_AP_WAKE_NFC,GPIO3_PH.07,,,,,B,,,,,RSVD0,RSVD1,RSVD2,RSVD3,RSVD0,ap_wake_nfc_ph7,vddio_spi,,,pd,FALSE,,,GPIO_PH7,,NORMAL,NORMAL,DISABLE,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PH.07,Output,Drive 0,,,,,,,,GPIO #5,M.2 Key E
GPIO06,130,,NFC_EN,AM13,AG11,unused_NFC_EN,GPIO3_PI.00,,,,,B,,,,,RSVD0,RSVD1,RSVD2,RSVD3,RSVD0,nfc_en_pi0,vddio_spi,,,pd,FALSE,,,GPIO_PI0,,NORMAL,NORMAL,DISABLE,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PI.00,Output,Drive 0,,,,,,,,GPIO #6,M.2 Key E
GPIO04,127,,NFC_INT,AV10,AH12,unused_NFC_INT,GPIO3_PI.01,,,,,B,,,,,RSVD0,RSVD1,RSVD2,RSVD3,RSVD0,nfc_int_pi1,vddio_spi,wake11,,pd,FALSE,,,GPIO_PI1,,NORMAL,TRISTATE,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PI.01,Bidirectional,Z,Yes,,,,,,,GPIO #4,
GPIO03,126,,GPS_EN,AV8,AK8,unused_GPS_EN,GPIO3_PI.02,,,,,B,,,,,RSVD0,RSVD1,RSVD2,RSVD3,RSVD0,gps_en_pi2,vddio_spi,,,pd,FALSE,,,GPIO_PI2,,NORMAL,NORMAL,DISABLE,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PI.02,Output,Drive 0,,,,,,,,GPIO #3,M.2 Key E
,,,GPS_RST,AM11,AM9,unused_GPS_RST,GPIO3_PI.03,,,,,B,,,,,RSVD0,RSVD1,RSVD2,RSVD3,RSVD0,gps_rst_pi3,vddio_spi,,,pd,FALSE,,,RSVD0,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_GPS_RST,Not Assigned,,,,,,,,,Not used,UNUSED
,,,UART4_TX,AN8,AJ8,unused_UART4_TX,GPIO3_PI.04,UD3_TXD,,,,B,O,O,,,UARTD,UART,RSVD2,RSVD3,RSVD2,uart4_tx_pi4,vddio_spi,,boot_select1,pd,FALSE,,,UARTD,,NORMAL,NORMAL,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,UD3_TXD,Output,,,,,,,,,UART4_TXD_AP,UART 4
,,,UART4_RX,AN11,AN11,unused_UART4_RX,GPIO3_PI.05,UD3_RXD,,,,B,I,I,,,UARTD,UART,RSVD2,RSVD3,RSVD2,uart4_rx_pi5,vddio_spi,,,pd,FALSE,,,UARTD,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,UD3_RXD,Input,,,,,,,,,UART4_RXD_AP,
,,,UART4_RTS,AT11,AL11,unused_UART4_RTS,GPIO3_PI.06,UD3_RTS,,,,B,O,O,,,UARTD,UART,RSVD2,RSVD3,RSVD2,uart4_rts_pi6,vddio_spi,,boot_select0,pd,FALSE,,,UARTD,,NORMAL,NORMAL,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,UD3_RTS,Output,,,,,,, ,,UART4_RTS_AP*,
,,,UART4_CTS,AP10,AM11,unused_UART4_CTS,GPIO3_PI.07,UD3_CTS,,,,B,I,I,,,UARTD,UART,RSVD2,RSVD3,RSVD2,uart4_cts_pi7,vddio_spi,wake59,,pd,FALSE,,,UARTD,,PULL_UP,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,UD3_CTS,Input,Int PU,No,,,,,,,UART4_CTS_AP*,
SPI_HV (3.3V Capable),,,SPI_HV (3.3V Capable),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8V,,
,,,QSPI_IO0,AN14,AG14,unused_QSPI_IO0,GPIO3_PEE.02,QSPI_IO0,,,,B,B,,,,QSPI,RSVD1,RSVD2,RSVD3,RSVD1,qspi_io0_pee2,vddio_spi_hv,,,pu,FALSE,,,QSPI,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,QSPI_IO0,Bidirectional,,,,,,,,,QSPI_IO0_AP,SPI Flash
,,,QSPI_IO1,AV13,AP11,unused_QSPI_IO1,GPIO3_PEE.03,QSPI_IO1,,,,B,B,,,,QSPI,RSVD1,RSVD2,RSVD3,RSVD1,qspi_io1_pee3,vddio_spi_hv,,,pu,FALSE,,,QSPI,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,QSPI_IO1,Bidirectional,,,,,,,,,QSPI_IO1_AP,
,,,QSPI_SCK,AP12,AN12,unused_QSPI_SCK,GPIO3_PEE.00,QSPI_SCK,,,,B,B,,,,QSPI,RSVD1,RSVD2,RSVD3,RSVD1,qspi_sck_pee0,vddio_spi_hv,,,pu,FALSE,,,QSPI,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,QSPI_SCK,Bidirectional,,,,,,,,,QSPI_SCK_AP,
,,,QSPI_CS_N,AM14,AM12,unused_QSPI_CS_N,GPIO3_PEE.01,QSPI_CS_N,,,,B,O,,,,QSPI,RSVD1,RSVD2,RSVD3,RSVD1,qspi_cs_n_pee1,vddio_spi_hv,wake2,,pu,FALSE,,,QSPI,,NORMAL,NORMAL,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,QSPI_CS_N,Output,,No,,,,,,,QSPI_CS_AP*,
,,,QSPI_IO2,AV14,AK14,unused_QSPI_IO2,GPIO3_PEE.04,QSPI_IO2,,,,B,B,,,,QSPI,RSVD1,RSVD2,RSVD3,RSVD1,qspi_io2_pee4,vddio_spi_hv,,,pu,FALSE,,,QSPI,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,QSPI_IO2,Bidirectional,,,,,,,,,QSPI_WP_AP*,
,,,QSPI_IO3,AP14,AP12,unused_QSPI_IO3,GPIO3_PEE.05,QSPI_IO3,,,,B,B,,,,QSPI,RSVD1,RSVD2,RSVD3,RSVD1,qspi_io3_pee5,vddio_spi_hv,,,pu,FALSE,,,QSPI,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,QSPI_IO3,Bidirectional,,,,,,,,,QSPI_RST_AP*,
,,,DAP2_DIN,AP13,AL12,unused_DAP2_DIN,GPIO3_PAA.02,I2S2_SDATA_IN,,,,B,I,,,,I2S2,RSVD1,RSVD2,RSVD3,RSVD1,dap2_din_paa2,vddio_spi_hv,,,pd,FALSE,,,I2S2,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,I2S2_SDATA_IN,Input,,,,,,,,,DAP2_DIN_AP,DAP2
,,,DAP2_DOUT,AT13,AK12,unused_DAP2_DOUT,GPIO3_PAA.03,I2S2_SDATA_OUT,,,,B,B,,,,I2S2,RSVD1,RSVD2,RSVD3,RSVD1,dap2_dout_paa3,vddio_spi_hv,,,pd,FALSE,,,I2S2,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,I2S2_SDATA_OUT,Bidirectional,,,,,,,,,DAP2_DOUT_AP,
,,,DAP2_FS,AN13,AJ14,unused_DAP2_FS,GPIO3_PAA.00,I2S2_LRCK,,,,B,B,,,,I2S2,RSVD1,RSVD2,RSVD3,RSVD1,dap2_fs_paa0,vddio_spi_hv,,,pd,FALSE,,,I2S2,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,I2S2_LRCK,Bidirectional,,,,,,,,,DAP2_FS_AP,
,,,DAP2_SCLK,AU13,AH14,unused_DAP2_SCLK,GPIO3_PAA.01,I2S2_SCLK,,,,B,B,,,,I2S2,RSVD1,RSVD2,RSVD3,RSVD1,dap2_sclk_paa1,vddio_spi_hv,,,pd,FALSE,,,I2S2,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,I2S2_SCLK,Bidirectional,,,,,,,,,DAP2_SCLK_AP,
DP,,,DP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8V,,
,,,GPIO_PCC7,AP3,AK3,unused_GPIO_PCC7,GPIO3_PCC.07,,,,,B,,,,,RSVD0,RSVD1,RSVD2,RSVD3,RSVD0,pcc7,vddio_dp,,,z,FALSE,,,GPIO_PCC7,,NORMAL,NORMAL,DISABLE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PCC.07,Output,Drive 1,,,Enable,,, ,,RTL8111_ISOLATE_R*,Module ethernet isolate signal for WOL
,,,SPDIF_OUT,AT1,AK4,unused_SPDIF_OUT,GPIO3_PCC.02,,,,,B,,,,,SPDIF,RSVD1,RSVD2,RSVD3,RSVD1,spdif_out_pcc2,vddio_dp,,,pu,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_SPDIF_OUT,Not Assigned,,,,,,,,,Not used,UNUSED
,,,SPDIF_IN,AN7,AK5,unused_SPDIF_IN,GPIO3_PCC.03,,,,,B,,,,,SPDIF,RSVD1,RSVD2,RSVD3,RSVD1,spdif_in_pcc3,vddio_dp,,,pd,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_SPDIF_IN,Not Assigned,,,,,,,,,Not used,UNUSED
GPIO00,87,,USB_VBUS_EN0,AP6,AL1,unused_USB_VBUS_EN0,GPIO3_PCC.04,usb_vbus_en0,,,,B,B,,,,USB,RSVD1,RSVD2,RSVD3,RSVD1,usb_vbus_en0_pcc4,vddio_dp,wake54,,0,FALSE,,,GPIO_PCC4,,PULL_UP,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PCC.04,Bidirectional,Int PU,Yes,,Disable,,,,,GPIO #0 or USB 0 VBUS Enable #0,USB 2.0 Micro AB
,,,USB_VBUS_EN1,AM7,AL2,unused_USB_VBUS_EN1,GPIO3_PCC.05,usb_vbus_en1,,,,B,B,,,,USB,RSVD1,RSVD2,RSVD3,RSVD1,usb_vbus_en1_pcc5,vddio_dp,wake55,,0,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_USB_VBUS_EN1,Not Assigned,,No,,Disable,,,,,Not used,UNUSED
DP0_AUX_P,92,,DP_AUX_CH0_P,AP2,AM1,unused_DP_AUX_CH0_P,,I2C6_CLK,DP_AUX_CH0_P,,,,B,B,,,,,,,,,vddio_dp,,,z,FALSE,,,,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,DP_AUX_CH0_P,Bidirectional,,,,,,,,,Display Port 0 Auxiliary Channel+,DP Connector
DP0_AUX_N,90,,DP_AUX_CH0_N,AP1,AM2,unused_DP_AUX_CH0_N,,I2C6_DAT,DP_AUX_CH0_N,,,,B,B,,,,,,,,,vddio_dp,,,z,FALSE,,,,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,DP_AUX_CH0_N,Bidirectional,,,,,,,,,Display Port 0 Auxiliary Channel-,
DP0_HPD,88,,DP_HPD0,AT2,AP3,unused_DP_HPD0,GPIO3_PCC.06,DP_HPD0,,,,B,I,,,,DP,RSVD1,RSVD2,RSVD3,RSVD1,dp_hpd0_pcc6,vddio_dp,wake50,,pd,FALSE,,,DP,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,DP_HPD0,Input,,Yes,,,,,,,Display Port 0 Hot Plug Detect,DP Connector
DP1_AUX_P,100,,DP_AUX_CH1_P,AR2,AN3,unused_DP_AUX_CH1_P,,DDC_CLK,DP_AUX_CH1_P,,,,B,B,,,,,,,,,vddio_dp,,,z,FALSE,,,,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,DP_AUX_CH1_P,Bidirectional,,,,,,,,,Display Port 1 Aux+ or HDMI DDC SCL,HDMI Connector
DP1_AUX_N,98,,DP_AUX_CH1_N,AR1,AN2,unused_DP_AUX_CH1_N,,DDC_DAT,DP_AUX_CH1_N,,,,B,B,,,,,,,,,vddio_dp,,,z,FALSE,,,,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,DP_AUX_CH1_N,Bidirectional,,,,,,,,,Display Port 1 Aux– or HDMI DDC SDA,
DP1_HPD,96,,HDMI_INT_DP_HPD,AP5,AL3,unused_HDMI_INT_DP_HPD,GPIO3_PCC.01,dp_aux_ch1_hpd,,,,B,I,,,,DP,RSVD1,RSVD2,RSVD3,RSVD1,hdmi_int_dp_hpd_pcc1,vddio_dp,wake53,,pd,FALSE,,,DP,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,dp_aux_ch1_hpd,Input,,Yes,,Disable,,,,,HDMI_INT_DP_HPD,HDMI Hot Plug Detect
HDMI_CEC,94,,HDMI_CEC,AR3,AM3,unused_HDMI_CEC,GPIO3_PCC.00,CEC,,,,B,B,,,,CEC,RSVD1,RSVD2,RSVD3,RSVD1,hdmi_cec_pcc0,vddio_dp,wake19,,z,FALSE,,,CEC,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,CEC,Bidirectional,,Yes,,Enable,,,,,HDMI CEC,HDMI Conn.
Dedicated SFIOs,,,Dedicated SFIOs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSI_CSI,,,DSI_CSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2V,,
DSI_CLK_N,76,,DSI_A_CLK_N,AF1,AC1,unused_DSI_A_CLK_N,,DSI_A_CLK_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,DSI_A_CLK_N,,,,,,,,,,"Display, DSI Clock 0–",Display
DSI_CLK_P,78,,DSI_A_CLK_P,AF2,AD1,unused_DSI_A_CLK_P,,DSI_A_CLK_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,DSI_A_CLK_P,,,,,,,,,,"Display, DSI Clock 0+",
DSI_D0_N,70,,DSI_A_D0_N,AH1,AD5,unused_DSI_A_D0_N,,DSI_A_D0_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,DSI_A_D0_N,,,,,,,,,,"Display, DSI Data 0–",
DSI_D0_P,72,,DSI_A_D0_P,AH2,AD6,unused_DSI_A_D0_P,,DSI_A_D0_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,DSI_A_D0_P,,,,,,,,,,"Display, DSI Data 0+",
DSI_D1_N,82,,DSI_A_D1_N,AF7,AC7,unused_DSI_A_D1_N,,DSI_A_D1_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,DSI_A_D1_N,,,,,,,,,,"Display, DSI Data 1–",
DSI_D1_P,84,,DSI_A_D1_P,AF6,AC6,unused_DSI_A_D1_P,,DSI_A_D1_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,DSI_A_D1_P,,,,,,,,,,"Display, DSI Data 1+",
,,,DSI_A_D2_N,AJ5,AC9,unused_DSI_A_D2_N,,DSI_A_D2_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_A_D2_N,,,,,,,,,,Not used,UNUSED
,,,DSI_A_D2_P,AH5,AC8,unused_DSI_A_D2_P,,DSI_A_D2_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_A_D2_P,,,,,,,,,,Not used,UNUSED
,,,DSI_A_D3_N,AH6,AF2,unused_DSI_A_D3_N,,DSI_A_D3_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_A_D3_N,,,,,,,,,,Not used,UNUSED
,,,DSI_A_D3_P,AH7,AF3,unused_DSI_A_D3_P,,DSI_A_D3_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_A_D3_P,,,,,,,,,,Not used,UNUSED
,,,DSI_B_CLK_N,AE1,AA9,unused_DSI_B_CLK_N,,DSI_B_CLK_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_B_CLK_N,,,,,,,,,,Not used,UNUSED
,,,DSI_B_CLK_P,AE2,AA8,unused_DSI_B_CLK_P,,DSI_B_CLK_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_B_CLK_P,,,,,,,,,,Not used,UNUSED
,,,DSI_B_D0_N,AE6,AC4,unused_DSI_B_D0_N,,DSI_B_D0_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_B_D0_N,,,,,,,,,,Not used,UNUSED
,,,DSI_B_D0_P,AE7,AC5,unused_DSI_B_D0_P,,DSI_B_D0_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_B_D0_P,,,,,,,,,,Not used,UNUSED
,,,DSI_B_D1_N,AC7,AA5,unused_DSI_B_D1_N,,DSI_B_D1_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_B_D1_N,,,,,,,,,,Not used,UNUSED
,,,DSI_B_D1_P,AC6,AA6,unused_DSI_B_D1_P,,DSI_B_D1_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_B_D1_P,,,,,,,,,,Not used,UNUSED
,,,DSI_B_D2_N,AE5,AD2,unused_DSI_B_D2_N,,DSI_B_D2_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_B_D2_N,,,,,,,,,,Not used,UNUSED
,,,DSI_B_D2_P,AF5,AD3,unused_DSI_B_D2_P,,DSI_B_D2_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_B_D2_P,,,,,,,,,,Not used,UNUSED
,,,DSI_B_D3_N,AF3,AC2,unused_DSI_B_D3_N,,DSI_B_D3_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_B_D3_N,,,,,,,,,,Not used,UNUSED
,,,DSI_B_D3_P,AG3,AC3,unused_DSI_B_D3_P,,DSI_B_D3_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_DSI_B_D3_P,,,,,,,,,,Not used,UNUSED
CSI0_CLK_N,10,,CSI_A_CLK_N,AB1,Y6,unused_CSI_A_CLK_N,,CSI_A_CLK_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_A_CLK_N,,,,,,,,,,"Camera, CSI 0 Clock–",CSI A
CSI0_CLK_P,12,,CSI_A_CLK_P,AB2,Y7,unused_CSI_A_CLK_P,,CSI_A_CLK_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_A_CLK_P,,,,,,,,,,"Camera, CSI 0 Clock+",
CSI0_D0_N,4,,CSI_A_D0_N,AC1,Y4,unused_CSI_A_D0_N,,CSI_A_D0_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_A_D0_N,,,,,,,,,,"Camera, CSI 0 Data 0–",
CSI0_D0_P,6,,CSI_A_D0_P,AC2,Y5,unused_CSI_A_D0_P,,CSI_A_D0_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_A_D0_P,,,,,,,,,,"Camera, CSI 0 Data 0+",
CSI0_D1_N,16,,CSI_A_D1_N,Y6,Y1,unused_CSI_A_D1_N,,CSI_A_D1_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_A_D1_N,,,,,,,,,,"Camera, CSI 0 Data 1–",
CSI0_D1_P,18,,CSI_A_D1_P,Y7,AA1,unused_CSI_A_D1_P,,CSI_A_D1_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_A_D1_P,,,,,,,,,,"Camera, CSI 0 Data 1+",
,,,CSI_B_CLK_N,AA8,,unused_CSI_B_CLK_N,,CSI_B_CLK_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_CSI_B_CLK_N,,,,,,,,,,Not used,UNUSED
,,,CSI_B_CLK_P,AB8,,unused_CSI_B_CLK_P,,CSI_B_CLK_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_CSI_B_CLK_P,,,,,,,,,,Not used,UNUSED
CSI1_D0_N,3,,CSI_B_D0_N,AB5,AA2,unused_CSI_B_D0_N,,CSI_B_D0_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_B_D0_N,,,,,,,,,,"Camera, CSI 1 Data 0–",CSI B
CSI1_D0_P,5,,CSI_B_D0_P,AC5,AA3,unused_CSI_B_D0_P,,CSI_B_D0_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_B_D0_P,,,,,,,,,,"Camera, CSI 1 Data 0+",
CSI1_D1_N,15,,CSI_B_D1_N,AB7,Y2,unused_CSI_B_D1_N,,CSI_B_D1_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_B_D1_N,,,,,,,,,,"Camera, CSI 1 Data 1–",
CSI1_D1_P,17,,CSI_B_D1_P,AB6,Y3,unused_CSI_B_D1_P,,CSI_B_D1_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_B_D1_P,,,,,,,,,,"Camera, CSI 1 Data 1+",
CSI4_CLK_N,52,,CSI_C_CLK_N,Y1,U1,unused_CSI_C_CLK_N,,CSI_C_CLK_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_C_CLK_N,,,,,,,,,,"Camera, CSI 4 Clock–",CSI C
CSI4_CLK_P,54,,CSI_C_CLK_P,Y2,V1,unused_CSI_C_CLK_P,,CSI_C_CLK_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_C_CLK_P,,,,,,,,,,"Camera, CSI 4 Clock+",
CSI4_D0_N,46,,CSI_C_D0_N,Y5,V2,unused_CSI_C_D0_N,,CSI_C_D0_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_C_D0_N,,,,,,,,,,"Camera, CSI 4 Data 0+",
CSI4_D0_P,48,,CSI_C_D0_P,W5,V3,unused_CSI_C_D0_P,,CSI_C_D0_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_C_D0_P,,,,,,,,,,"Camera, CSI 4 Data 0–",
CSI4_D1_N,58,,CSI_C_D1_N,W6,V9,unused_CSI_C_D1_N,,CSI_C_D1_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_C_D1_N,,,,,,,,,,"Camera, CSI 4 Data 1–",
CSI4_D1_P,60,,CSI_C_D1_P,W7,V8,unused_CSI_C_D1_P,,CSI_C_D1_P,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,CSI_C_D1_P,,,,,,,,,,"Camera, CSI 4 Data 1+",
,,,CSI_D_CLK_N,W8,,unused_CSI_D_CLK_N,,CSI_D_CLK_N,,,,,,,,,,,,,,,avdd_dsi_csi,,,,FALSE,,,,,,,,,,,,,,,,,unused_CSI_D_CLK_N,,,,,,,,,,Not used,UNUSED
